"id" "pid" "Sex" "Race" "Age" "Time" "SES" "PreK" "District_Poverty" "Math" "Reading" "Science" "DCCS" "Numbers_Reversed" "Numbers_Reversed_.W.ability." "time" "time2"
10003176 10003176 "Female" "White" 98.3 "Spring second-grade" -0.006 "center" 15 93.2617 118.9896 53.892 7.8236 117 509 5 2.5
10003242 10003242 "Male" "White" 99.91 "Spring second-grade" . . 15 94.0781 118.643 44.4842 6.6974 111 502 5 2.5
10003251 10003251 "Female" "Hispanic" 93.93 "Spring second-grade" -0.793 "center" 32 75.9174 93.7593 40.1705 6.9659 90 470 5 2.5
10003286 10003286 "Female" "other" 93.96 "Spring second-grade" -0.77 "center" 36 85.4989 119.2965 58.0117 6.8681 103 489 5 2.5
10003385 10003385 "Female" "White" 95.47 "Spring second-grade" -0.528 "relative" 26 71.624 107.0373 37.9189 7.7019 124 516 5 2.5
10003496 10003496 "Male" "White" . "Spring second-grade" -0.58 "none" . . . . . . . 5 2.5
10003541 10003541 "Male" "other" 95.9 "Spring second-grade" -0.75 "center" 23 71.8737 84.4309 45.4632 6.4666 97 483 5 2.5
10003613 10003613 "Male" "White" 95.67 "Spring second-grade" -0.605 "none" 23 101.2751 122.7689 52.2335 6.2698 108 496 5 2.5
10003623 10003623 "Female" "White" . "Spring second-grade" -0.048 "center" 14 . . . . . . 5 2.5
10003798 10003798 "Male" "White" 93.93 "Spring second-grade" -0.944 "relative" 22 32.1391 73.8539 30.892 2.25 44 403 5 2.5
10003960 10003960 "Female" "White" 100.7 "Spring second-grade" -0.844 "none" 3 89.3802 107.782 52.6249 7.1033 99 489 5 2.5
10003991 10003991 "Female" "White" . "Spring second-grade" 0.0776 "none" 19 . . . . . . 5 2.5
10004130 10004130 "Male" "Hispanic" . "Spring second-grade" 0.0943 "center" 16 . . . . . . 5 2.5
10004135 10004135 "Male" "Black" 93.11 "Spring second-grade" 0.0426 . 20 74.4974 118.5294 49.7053 3.875 104 489 5 2.5
10004232 10004232 "Female" "Hispanic" 97.25 "Spring second-grade" -0.152 "non-relative" 41 54.7504 96.4179999999999 42.7301 5.998 82 462 5 2.5
10004234 10004234 "Male" "other" . "Spring second-grade" 0.9662 . . . . . . . . 5 2.5
10004265 10004265 "Female" "Black" 101.06 "Spring second-grade" 0.0388 "relative" 10 75.2594 112.3063 56.2743 6.0807 90 476 5 2.5
10004267 10004267 "Male" "White" 103 "Spring second-grade" -0.795 "center" 31 96.0116999999999 107.4707 51.3285 5.7002 85 470 5 2.5
10004324 10004324 "Male" "White" . "Spring second-grade" -0.844 "center" 31 . . . . . . 5 2.5
10004346 10004346 "Female" "Black" . "Spring second-grade" -1.02 "center" 38 . . . . . . 5 2.5
10004377 10004377 "Male" "White" . "Spring second-grade" -0.819 "center" . . . . . . . 5 2.5
10004389 10004389 "Female" "White" . "Spring second-grade" 0.8692 "center" . . . . . . . 5 2.5
10004399 10004399 "Male" "White" . "Spring second-grade" 2.011 "center" 25 . . . . . . 5 2.5
10004591 10004591 "Female" "Black" 93.73 "Spring second-grade" . . 38 50.1713 70.2126 33.33 2.375 44 403 5 2.5
10004733 10004733 "Female" "Hispanic" . "Spring second-grade" -0.662 "none" 17 . . . . . . 5 2.5
10004767 10004767 "Male" "White" 95.47 "Spring second-grade" -0.165 "center" . 112.283 133.5655 65.4155 7.5523 103 489 5 2.5
10004824 10004824 "Female" "Hispanic" 100.31 "Spring second-grade" . . 31 116.2033 132.2378 62.0601 7.9617 116 509 5 2.5
10004837 10004837 "Male" "White" . "Spring second-grade" 0.9711 "center" 5 . . . . . . 5 2.5
10004843 10004843 "Male" "Hispanic" . "Spring second-grade" -1.25 "none" 38 . . . . . . 5 2.5
10004849 10004849 "Male" "White" . "Spring second-grade" 0.1634 "center" 15 . . . . . . 5 2.5
10004872 10004872 "Male" "other" . "Spring second-grade" -0.066 "center" 13 . . . . . . 5 2.5
10004974 10004974 "Female" "Hispanic" 98.47 "Spring second-grade" 0.0094 "relative" 19 95.2253 117.9676 59.4768 6.7425 96 483 5 2.5
10004988 10004988 "Male" "White" 103.99 "Spring second-grade" -0.592 "none" 38 60.7781 77.2214 45.5141 6.6989 78 462 5 2.5
10005035 10005035 "Male" "White" 105.7 "Spring second-grade" -1.56 "center" 15 115.0969 115.2446 51.3443 7.7039 77 462 5 2.5
10005386 10005386 "Male" "Black" . "Spring second-grade" -0.047 "relative" 28 . . . . . . 5 2.5
10005504 10005504 "Male" "White" . "Spring second-grade" 0.2353 "center" 12 . . . . . . 5 2.5
10005524 10005524 "Male" "Asian" . "Spring second-grade" 1.194 . 12 . . . . . . 5 2.5
10005571 10005571 "Male" "Black" 97.12 "Spring second-grade" -0.265 "relative" 31 71.5039 82.8562 46.4062 6.6005 88 470 5 2.5
10005787 10005787 "Male" "Hispanic" 96.85 "Spring second-grade" -0.565 "none" 37 97.8994 104.6189 43.7265 6.9213 101 489 5 2.5
10005868 10005868 "Female" "Black" 96.26 "Spring second-grade" -1.09 "relative" 23 52.7065 109.2741 36.2724 2.125 83 462 5 2.5
10005897 10005897 "Male" "White" 91.3 "Spring second-grade" 0.3114 "center" 13 82.2691 105.3522 49.1672 7.3835 96 476 5 2.5
10005906 10005906 "Female" "Asian" 100.37 "Spring second-grade" -0.449 "center" 15 93.2027 103.2767 44.4239 6.9824 95 483 5 2.5
10006060 10006060 "Male" "White" 91.13 "Spring second-grade" . . 10 69.2437 117.4348 53.7416 6.1134 111 496 5 2.5
10006076 10006076 "Male" "White" 109.35 "Spring second-grade" -0.049 "center" 34 79.8727 98.4715 51.3828 7.205 101 496 5 2.5
10006090 10006090 "Male" "other" 94.16 "Spring second-grade" -0.075 "none" 32 62.9602 99.1539 35.7184 7.1487 55 419 5 2.5
10006287 10006287 "Male" "Hispanic" 96.49 "Spring second-grade" . . 25 83.5585 114.8232 49.4708 7.6036 97 483 5 2.5
10006334 10006334 "Male" "Hispanic" 98.83 "Spring second-grade" -0.761 "none" 18 70.3137 83.4062 30.0726 5.852 72 448 5 2.5
10006407 10006407 "Male" "Hispanic" 94.55 "Spring second-grade" 0.0362 "none" 51 73.5734 107.9379 43.4108 6.2361 108 496 5 2.5
10006512 10006512 "Male" "White" 105.57 "Spring second-grade" -0.845 "none" 31 83.9669 114.1114 53.4037 5.9297 92 483 5 2.5
10006540 10006540 "Male" "Black" 93.37 "Spring second-grade" . . 38 71.3213 96.1918 34.7132 3.875 76 448 5 2.5
10006601 10006601 "Male" "White" 101.39 "Spring second-grade" 0.8701 "center" . 94.0386 125.6892 57.4542 6.5331 80 462 5 2.5
10006602 10006602 "Male" "other" 101.26 "Spring second-grade" -0.83 "none" 22 86.5793 119.3875 63.4419 8.3099 80 462 5 2.5
10006605 10006605 "Male" "other" 101.1 "Spring second-grade" -0.673 "none" 20 99.2564 108.488 63.3052 7.041 105 496 5 2.5
10006608 10006608 "Female" "White" . "Spring second-grade" 0.1626 "center" 10 . . . . . . 5 2.5
10006675 10006675 "Female" "White" 92.75 "Spring second-grade" -0.197 "center" 24 88.2685 113.0731 48.1892 7.5303 104 489 5 2.5
10006679 10006679 "Female" "White" 90.48 "Spring second-grade" 0.9313 "center" 3 72.8632 99.5909 39.6709 7.1308 111 496 5 2.5
10006834 10006834 "Male" "White" 97.78 "Spring second-grade" -0.33 "none" 23 120.0531 128.1555 63.9751 7.3407 101 489 5 2.5
10006899 10006899 "Male" "White" 101.92 "Spring second-grade" 0.5141 "center" 16 118.0483 134.7887 64.6202 6.7962 70 448 5 2.5
10006902 10006902 "Female" "White" . "Spring second-grade" -0.156 "non-relative" . . . . . . . 5 2.5
10006927 10006927 "Female" "White" 91.69 "Spring second-grade" -0.303 "none" 3 120.4926 143.2005 63.0157 7.632 95 476 5 2.5
10006985 10006985 "Male" "White" 94.95 "Spring second-grade" 0.4637 "center" 8 130.3334 137.618 72.6413 7.0911 124 516 5 2.5
10006994 10006994 "Male" "White" 98.5 "Spring second-grade" -0.318 "center" 6 98.1373 120.8445 61.9924 3.875 72 448 5 2.5
10007069 10007069 "Male" "Black" . "Spring second-grade" -0.398 "center" . . . . . . . 5 2.5
10007124 10007124 "Male" "Black" 92.91 "Spring second-grade" -0.426 "center" . 83.6779 118.1378 53.5039 8.0547 76 448 5 2.5
10007163 10007163 "Female" "Hispanic" 93.01 "Spring second-grade" -0.866 "center" 45 81.0626999999999 123.1556 49.8866 7.0038 109 496 5 2.5
10007243 10007243 "Male" "White" . "Spring second-grade" 1.246 "non-relative" . . . . . . . 5 2.5
10007421 10007421 "Female" "White" 94.52 "Spring second-grade" -0.068 "center" 9 61.8043 88.3721999999999 38.0803 7.707 93 476 5 2.5
10007453 10007453 "Male" "White" 112.31 "Spring second-grade" 0.9152 "center" 12 90.6863 98.0842 61.9822 7.8265 90 483 5 2.5
10007549 10007549 "Male" "White" 94.78 "Spring second-grade" 0.1604 "none" 24 109.1503 130.8795 68.0948 6.5686 103 489 5 2.5
10007567 10007567 "Female" "White" 100.73 "Spring second-grade" 0.3299 "center" . 81.2791 124.2462 45.7774 6.9758 86 470 5 2.5
10007614 10007614 "Female" "Hispanic" 101.75 "Spring second-grade" -0.983 "relative" 17 106.7429 108.6503 48.5707 7.3397 94 483 5 2.5
10007701 10007701 "Female" "Black" . "Spring second-grade" -0.428 "none" 11 . . . . . . 5 2.5
10007907 10007907 "Female" "White" 101.06 "Spring second-grade" 0.3874 "none" . 93.0338 109.9554 51.4861 7.5057 90 476 5 2.5
10007964 10007964 "Female" "Hispanic" 96.3 "Spring second-grade" -1.18 "non-relative" 15 69.8705 122.3648 46.1533 6.1357 88 470 5 2.5
10007986 10007986 "Female" "Hispanic" 92.52 "Spring second-grade" -0.257 "center" 38 95.3768 115.1322 66.0221 7.663 104 489 5 2.5
10008018 10008018 "Female" "White" . "Spring second-grade" 1.956 "center" . . . . . . . 5 2.5
10008021 10008021 "Female" "White" . "Spring second-grade" . . 23 . . . . . . 5 2.5
10008088 10008088 "Female" "Black" 96.13 "Spring second-grade" . . 31 72.3387 114.7446 46.1126 6.0209 113 502 5 2.5
10008094 10008094 "Male" "other" 93.07 "Spring second-grade" -0.748 "center" 15 71.0656 94.9232 52.3565 7.1956 99 483 5 2.5
10008170 10008170 "Female" "Hispanic" . "Spring second-grade" . . 6 . . . . . . 5 2.5
10008207 10008207 "Male" "White" 94.85 "Spring second-grade" 0.2602 "non-relative" . 80.9042 113.547 41.8508 6.5058 93 476 5 2.5
10008354 10008354 "Male" "White" 97.25 "Spring second-grade" -0.268 "center" 27 84.0481 104.8121 38.9893 5.702 107 496 5 2.5
10008357 10008357 "Male" "Hispanic" 103.27 "Spring second-grade" -1.31 "none" 23 101.5878 112.8617 50.8016 6.5964 98 489 5 2.5
10008385 10008385 "Male" "Asian" 90.18 "Spring second-grade" 0.858 . 8 113.8908 119.8938 47.3003 4 106 489 5 2.5
10008409 10008409 "Female" "White" . "Spring second-grade" -0.344 "center" 23 . . . . . . 5 2.5
10008520 10008520 "Male" "White" 94.19 "Spring second-grade" 0.0076 "center" 5 84.9235 106.4939 35.8085 6.9054 103 489 5 2.5
10008551 10008551 "Male" "other" 93.6 "Spring second-grade" -0.089 "none" 45 100.4312 125.2656 56.0412 6.9212 109 496 5 2.5
10008559 10008559 "Female" "Hispanic" 93.7 "Spring second-grade" -0.64 "relative" 24 77.1776 119.5752 52.9415 7.5702 90 470 5 2.5
10008628 10008628 "Female" "White" 103.4 "Spring second-grade" 1.413 "center" 21 106.7429 122.7518 67.6441 6.8718 109 502 5 2.5
10008636 10008636 "Female" "Hispanic" 92.35 "Spring second-grade" -0.934 "center" 10 103.1926 126.1852 63.3425 4 110 496 5 2.5
10008682 10008682 "Male" "White" 97.55 "Spring second-grade" -0.192 "center" . 89.6118 137.3426 62.6854 5.96 87 470 5 2.5
10008689 10008689 "Female" "White" 105.63 "Spring second-grade" -1.4 "center" 24 71.9658 110.4151 49.3196 6.6308 88 476 5 2.5
10008755 10008755 "Female" "Black" . "Spring second-grade" -1.12 "center" 30 . . . . . . 5 2.5
10008767 10008767 "Female" "Hispanic" 95.74 "Spring second-grade" 0.2867 "center" . 82.763 109.4427 42.9431 6.7048 74 448 5 2.5
10008789 10008789 "Female" "White" . "Spring second-grade" 0.1905 "center" 36 . . . . . . 5 2.5
10008791 10008791 "Female" "White" 100.21 "Spring second-grade" 0.6497 "center" 8 108.4822 142.5802 62.1895 6.5481 140 539 5 2.5
10008910 10008910 "Male" "Hispanic" 102.94 "Spring second-grade" . . 38 73.2393 71.3564 33.8722 6.2704 89 476 5 2.5
10008925 10008925 "Male" "Asian" . "Spring second-grade" -0.655 "center" 14 . . . . . . 5 2.5
10009000 10009000 "Female" "White" . "Spring second-grade" . . . . . . . . . 5 2.5
10009092 10009092 "Female" "White" . "Spring second-grade" -0.408 "none" 30 . . . . . . 5 2.5
10009106 10009106 "Female" "White" 100.96 "Spring second-grade" 0.121 "center" 22 106.1828 132.7256 63.6969 7.2403 115 509 5 2.5
10009125 10009125 "Male" "Black" 98.43 "Spring second-grade" 0.0152 "center" 26 72.7638 99.5565 39.7657 7.0944 106 496 5 2.5
10009198 10009198 "Male" "Hispanic" 96.39 "Spring second-grade" -0.561 "center" 24 82.5864 87.7388 25.3512 6.7568 97 483 5 2.5
10009218 10009218 "Male" "White" . "Spring second-grade" -0.912 "center" 35 . . . . . . 5 2.5
10009313 10009313 "Female" "Hispanic" . "Spring second-grade" -1.4 . 4 . . . . . . 5 2.5
10009349 10009349 "Female" "Black" . "Spring second-grade" . . 31 . . . . . . 5 2.5
10009576 10009576 "Male" "Asian" 103.92 "Spring second-grade" . . 36 95.8478 99.8079 33.8756 4 103 496 5 2.5
10009597 10009597 "Male" "White" 95.77 "Spring second-grade" -1.3 "center" 30 71.8996 92.4459 38.9579 7.0547 97 483 5 2.5
10009824 10009824 "Female" "Black" 102.21 "Spring second-grade" -0.226 . 34 75.8834 107.5189 61.5462 7.1533 70 448 5 2.5
10010003 10010003 "Male" "White" 97.25 "Spring second-grade" -0.278 "relative" 9 110.8115 108.6232 48.2941 7.0815 112 502 5 2.5
10010029 10010029 "Male" "Black" . "Spring second-grade" -0.957 "center" 22 . . . . . . 5 2.5
10010046 10010046 "Female" "Black" . "Spring second-grade" 0.975 "center" . . . . . . . 5 2.5
10010165 10010165 "Male" "Hispanic" 93.24 "Spring second-grade" 1.207 "center" 9 89.5434 107.4707 57.0734 5.6957 109 496 5 2.5
10010171 10010171 "Female" "White" 103.92 "Spring second-grade" -0.169 "center" 29 89.5244 104.1192 46.7113 7.0911 108 502 5 2.5
10010295 10010295 "Female" "White" 102.97 "Spring second-grade" 0.4912 "center" 10 109.8056 120.1841 66.3634 7.5507 114 509 5 2.5
10010296 10010296 "Female" "White" 97.94 "Spring second-grade" -0.584 "center" 39 70.3249 122.5242 54.1073 6.3393 92 476 5 2.5
10010309 10010309 "Male" "Black" 99.29 "Spring second-grade" -0.705 "relative" 23 71.9428 108.2288 52.546 7.3382 96 483 5 2.5
10010342 10010342 "Male" "White" 91.89 "Spring second-grade" 0.974 "none" 10 69.5245 105.0634 46.8018 3.375 85 462 5 2.5
10010358 10010358 "Female" "Hispanic" 103.27 "Spring second-grade" -1.03 "center" 24 80.188 113.6028 47.3083 7.002 94 483 5 2.5
10010425 10010425 "Female" "Black" . "Spring second-grade" -1.81 "none" 41 . . . . . . 5 2.5
10010426 10010426 "Male" "Black" . "Spring second-grade" 0.5035 "center" . . . . . . . 5 2.5
10010490 10010490 "Male" "White" . "Spring second-grade" 0.1338 "center" 7 . . . . . . 5 2.5
10010511 10010511 "Female" "other" 100.14 "Spring second-grade" -0.379 "relative" 13 84.7304 114.0555 47.1912 7.9416 100 489 5 2.5
10010522 10010522 "Male" "Asian" 94.45 "Spring second-grade" . . 29 116.6736 124.0022 62.1012 6.6308 120 509 5 2.5
10010538 10010538 "Female" "White" 98.14 "Spring second-grade" 1.248 "none" 17 100.8855 143.6428 69.0041 6.3955 92 476 5 2.5
10010622 10010622 "Male" "White" . "Spring second-grade" -0.369 "center" 4 . . . . . . 5 2.5
10010717 10010717 "Female" "White" . "Spring second-grade" 0.1524 "center" 28 . . . . . . 5 2.5
10010887 10010887 "Female" "White" 99.16 "Spring second-grade" -0.01 "center" 8 80.9986 104.8121 43.4461 6.6953 96 483 5 2.5
10010907 10010907 "Female" "White" 94.03 "Spring second-grade" 0.6418 "none" 25 103.5624 138.5936 59.8457 6.6327 114 502 5 2.5
10010950 10010950 "Male" "Hispanic" . "Spring second-grade" -0.951 "center" . . . . . . . 5 2.5
10010984 10010984 "Female" "White" 101.65 "Spring second-grade" -0.513 "non-relative" 7 94.5098 123.9511 53.0571 5.965 120 516 5 2.5
10011045 10011045 "Female" "Black" . "Spring second-grade" -0.164 "center" 38 . . . . . . 5 2.5
10011073 10011073 "Female" "White" 95.44 "Spring second-grade" -0.396 . 23 97.3638 127.2798 63.3218 8.2758 103 489 5 2.5
10011434 10011434 "Male" "White" 91.96 "Spring second-grade" -0.01 "none" 13 84.5913 118.9839 46.1408 6.1179 110 496 5 2.5
10011448 10011448 "Female" "White" 90.84 "Spring second-grade" 0.6218 "relative" 17 115.6965 122.1599 60.2625 6.5329 116 502 5 2.5
10011490 10011490 "Male" "Hispanic" . "Spring second-grade" 0.2458 "center" 11 . . . . . . 5 2.5
10011609 10011609 "Female" "White" 98.56 "Spring second-grade" 0.8382 "center" . 113.164 140.4068 69.2196 7.3143 100 489 5 2.5
10011832 10011832 "Female" "Hispanic" 91.33 "Spring second-grade" -0.328 "center" 21 61.8043 87.4062 54.1553 6.8333 111 496 5 2.5
10011871 10011871 "Female" "Hispanic" 95.28 "Spring second-grade" -0.164 "center" . 86.0571 131.3169 56.6312 6.5394 108 496 5 2.5
10011937 10011937 "Male" "White" 105.37 "Spring second-grade" -0.062 . 30 73.2629 74.3305 53.9526 6.2413 93 483 5 2.5
10012130 10012130 "Male" "White" 97.61 "Spring second-grade" -0.165 "center" 10 102.5099 128.7878 59.9563 7.6769 92 476 5 2.5
10012208 10012208 "Male" "White" 92.02 "Spring second-grade" 0.3874 . 45 121.871 132.5775 57.0018 7.9608 104 489 5 2.5
10012214 10012214 "Female" "White" 93.21 "Spring second-grade" -1.3 "center" 39 61.8068 84.7358 42.3689 7.3247 90 470 5 2.5
10012240 10012240 "Male" "Hispanic" . "Spring second-grade" -0.578 "relative" 17 . . . . . . 5 2.5
10012268 10012268 "Female" "Hispanic" . "Spring second-grade" . . 38 . . . . . . 5 2.5
10012369 10012369 "Male" "Hispanic" 94.32 "Spring second-grade" -1.35 "none" 24 90.6286 97.2297 38.3258 7.3678 90 470 5 2.5
10012397 10012397 "Male" "Hispanic" 103.59 "Spring second-grade" -0.828 "center" . 75.7383 86.6213 49.1739 5.757 98 489 5 2.5
10012495 10012495 "Male" "Black" . "Spring second-grade" . . 24 . . . . . . 5 2.5
10012566 10012566 "Male" "other" 104.71 "Spring second-grade" -1.17 "center" 26 83.9139 125.0507 49.7781 7.2922 78 462 5 2.5
10012599 10012599 "Male" "White" 92.32 "Spring second-grade" -0.716 "center" 30 85.7702 123.1045 62.9227 7.1995 110 496 5 2.5
10012625 10012625 "Male" "White" . "Spring second-grade" 0.0515 "center" 11 . . . . . . 5 2.5
10012669 10012669 "Male" "White" 99.09 "Spring second-grade" 0.7688 "non-relative" 6 81.9876 106.744 60.0468 3.875 96 483 5 2.5
10012690 10012690 "Male" "White" . "Spring second-grade" 0.0794 . . . . . . . . 5 2.5
10012695 10012695 "Female" "Black" 98.4 "Spring second-grade" 1.068 "center" . 107.6272 124.7563 64.7516 7.4209 96 483 5 2.5
10012776 10012776 "Male" "White" 103.63 "Spring second-grade" -1.06 "center" 26 70.9976 99.7634 26.4171 5.709 89 476 5 2.5
10012859 10012859 "Female" "White" 99.81 "Spring second-grade" 0.947 "center" . 99.56 121.693 58.7062 8.4255 116 509 5 2.5
10012867 10012867 "Female" "Asian" 89.82 "Spring second-grade" . . 27 91.3459 100.1691 48.9453 6.9397 78 448 5 2.5
10012891 10012891 "Male" "White" . "Spring second-grade" 0.9357 "none" 16 . . . . . . 5 2.5
10013005 10013005 "Male" "Black" 94.88 "Spring second-grade" 0.5069 "relative" 15 97.1426 130.6029 61.4338 7.3884 93 476 5 2.5
10013105 10013105 "Female" "Black" 100.5 "Spring second-grade" -0.409 "center" 21 79.2143 125.1751 56.1882 5.9926 80 462 5 2.5
10013160 10013160 "Male" "White" . "Spring second-grade" 0.0541 "center" 19 . . . . . . 5 2.5
10013185 10013185 "Male" "Asian" . "Spring second-grade" -0.543 "center" 35 . . . . . . 5 2.5
10013192 10013192 "Male" "Hispanic" . "Spring second-grade" -0.017 . . . . . . . . 5 2.5
10013294 10013294 "Female" "White" 100.96 "Spring second-grade" -0.678 "none" 15 91.4619999999999 123.1499 66.3906 7.69 105 496 5 2.5
10013386 10013386 "Male" "Black" 89.79 "Spring second-grade" 0.4623 "center" . 76.2368 112.4672 45.1972 6.8828 92 470 5 2.5
10013399 10013399 "Female" "White" . "Spring second-grade" 0.5551 "center" 7 . . . . . . 5 2.5
10013503 10013503 "Female" "White" 94.95 "Spring second-grade" 0.0172 "relative" 17 100.8571 107.1656 52.9866 7.3495 93 476 5 2.5
10013536 10013536 "Female" "other" . "Spring second-grade" -1.03 "none" . . . . . . . 5 2.5
10013690 10013690 "Female" "Asian" 96.13 "Spring second-grade" 1.393 "center" . 103.9972 119.1942 50.1333 6.0801 108 496 5 2.5
10013693 10013693 "Female" "White" 101.85 "Spring second-grade" -0.23 "non-relative" 6 97.5207 112.7171 51.8982 6.8981 90 476 5 2.5
10013913 10013913 "Female" "White" 93.44 "Spring second-grade" -0.07 "relative" 6 94.4464 117.0951 67.2436 7.1852 99 483 5 2.5
